vertex1_key,vertex2_key,edge_type,edge_dir,ra1_deg,dec1_deg,ra2_deg,dec2_deg,x1,y1,z1,x2,y2,z2,constellation
248,249,M,+,105.0,5.5,105.0,10.0,-0.25762749356007264,0.9614788953928146,0.09584575252022398,-0.2548870022441789,0.9512512425641977,0.17364817766693033,CMI MON
249,250,M,+,105.0,10.0,105.0,12.5,-0.2548870022441789,0.9512512425641977,0.17364817766693033,-0.25268400030018506,0.9430295273800398,0.21643961393810288,CMI GEM
250,251,P,+,105.0,12.5,112.5,12.5,-0.25268400030018506,0.9430295273800398,0.21643961393810288,-0.3736123070089882,0.9019798986505999,0.21643961393810288,CMI GEM
251,252,M,+,112.5,12.5,112.5,13.5,-0.3736123070089882,0.9019798986505999,0.21643961393810288,-0.37210985866635193,0.8983526674850425,0.2334453638559054,CMI GEM
252,220,P,+,112.5,13.5,117.125,13.5,-0.37210985866635193,0.8983526674850425,0.2334453638559054,-0.4433358193043695,0.8654227946015215,0.2334453638559054,CMI GEM
219,218,P,+,117.125,10.0,118.87500000000001,10.0,-0.4490066412794865,0.8764926391475678,0.17364817766693033,-0.4755640025065376,0.8623718397031039,0.17364817766693033,CMI CNC
217,216,P,+,118.87500000000001,7.0,121.25000000000001,7.0,-0.4793008778649984,0.8691481643631539,0.12186934340514748,-0.5149064009616557,0.8485394872289166,0.12186934340514748,CMI CNC
082,081,P,+,308.0,-15.0,320.0,-15.0,0.5946833192682836,-0.7611599383022442,-0.25881904510252074,0.7399421116938478,-0.6208851530148459,-0.25881904510252074,CAP AQR
081,080,M,+,320.0,-15.0,320.0,-9.0,0.7399421116938478,-0.6208851530148459,-0.25881904510252074,0.7566131648463096,-0.6348738275664134,-0.15643446504023087,CAP AQR
080,079,P,+,320.0,-9.0,328.0,-9.0,0.7566131648463096,-0.6348738275664134,-0.15643446504023087,0.8376072168376061,-0.5233950787398906,-0.15643446504023087,CAP AQR
253,101,M,+,300.0,-28.0,300.0,-12.033333333333333,0.4414737964294636,-0.7646550456261504,-0.4694715627858908,0.48901323854412587,-0.846995774732225,-0.20848071880714492,CAP SGR
101,100,M,+,300.0,-12.033333333333333,300.0,-9.0,0.48901323854412587,-0.846995774732225,-0.20848071880714492,0.493844170297569,-0.8553631939770863,-0.15643446504023087,CAP AQL
100,083,P,+,300.0,-9.0,308.0,-9.0,0.493844170297569,-0.8553631939770863,-0.15643446504023087,0.6080816609327541,-0.778309033600947,-0.15643446504023087,CAP AQL
275,274,M,+,135.5,-75.0,135.5,-64.0,-0.18460280016902927,0.18140866648959778,-0.9659258262890683,-0.3126684173435431,0.3072583979862143,-0.898794046299167,CAR VOL
273,272,M,+,102.5,-64.0,102.5,-58.0,-0.09488088177263132,0.4279800002467625,-0.898794046299167,-0.11469552096899835,0.5173580617668109,-0.8480480961564261,CAR PIC
